run_id,sample_index,wall_time_iso,sim_time,round,paused,ai_enabled,ai_mode,ai_mode_timer,ai_stable_time,selected_index,human_override_active,vesicle_count,attached_count,cargo_count,avg_vesicle_speed,max_vesicle_speed,vesicle_centroid_x,vesicle_centroid_y,vesicle_centroid_z,selected_x,selected_y,selected_z,selected_speed,selected_attached,selected_cargo,mark_count,marked_organelle_count,nucleus_marks,mitochondrion_marks,spill_count,wrap_count,marker_count,flow_particle_count,ribosome_count,completion
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,81,2026-05-27T01:27:32.958776+00:00,9.133333,1,False,True,PLAYFUL_FLOW,9.133333,0.0,0,False,16,0,0,1.198983,1.442279,0.303193,-0.573784,0.421223,-4.877941,0.862369,-2.174493,1.365468,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,82,2026-05-27T01:27:33.059414+00:00,9.233333,1,False,True,PLAYFUL_FLOW,9.233333,0.0,0,False,16,0,0,1.193994,1.433651,0.287481,-0.569662,0.423723,-4.875021,0.880671,-2.309444,1.359698,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,83,2026-05-27T01:27:33.160879+00:00,9.333333,1,False,True,PLAYFUL_FLOW,9.333333,0.0,0,False,16,0,0,1.200913,1.445522,0.272302,-0.565969,0.426991,-4.869666,0.899468,-2.443566,1.352164,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,84,2026-05-27T01:27:33.264001+00:00,9.433333,1,False,True,PLAYFUL_FLOW,9.433333,0.0,0,False,16,0,0,1.207011,1.455367,0.256817,-0.562595,0.430804,-4.861967,0.918606,-2.576715,1.343854,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,85,2026-05-27T01:27:33.366447+00:00,9.533333,1,False,True,PLAYFUL_FLOW,9.533333,0.0,0,False,16,0,0,1.20099,1.464478,0.239514,-0.558963,0.433793,-4.851938,0.937888,-2.708803,1.334898,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,86,2026-05-27T01:27:33.468337+00:00,9.633333,1,False,True,PLAYFUL_FLOW,9.633333,0.0,0,False,16,0,0,1.181167,1.471701,0.226693,-0.557461,0.436457,-4.839639,0.957172,-2.839773,1.325833,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,87,2026-05-27T01:27:33.569699+00:00,9.733333,1,False,True,PLAYFUL_FLOW,9.733333,0.0,0,False,16,0,0,1.174689,1.477106,0.211961,-0.554405,0.442107,-4.825141,0.976306,-2.96964,1.316965,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,88,2026-05-27T01:27:33.670694+00:00,9.833333,1,False,True,PLAYFUL_FLOW,9.833333,0.0,0,False,16,0,0,1.128615,1.481303,0.196571,-0.552366,0.446145,-4.791389,0.991606,-3.087324,1.071221,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,89,2026-05-27T01:27:33.773561+00:00,9.933333,1,False,True,PLAYFUL_FLOW,9.933333,0.0,0,False,16,0,0,1.115248,1.482656,0.186179,-0.551806,0.451179,-4.707033,0.993355,-3.153534,1.073513,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,90,2026-05-27T01:27:33.874271+00:00,10.033333,1,False,True,ORGANIZE_RING,0.033333,0.0,0,False,16,0,0,1.089925,1.437129,0.174774,-0.551099,0.456803,-4.620039,0.99488,-3.218809,1.119054,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,91,2026-05-27T01:27:33.974501+00:00,10.133333,1,False,True,ORGANIZE_RING,0.133333,0.0,0,False,16,0,0,1.068104,1.488193,0.159294,-0.547723,0.461201,-4.514295,0.995133,-3.271769,1.234172,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,92,2026-05-27T01:27:34.075993+00:00,10.233333,1,False,True,ORGANIZE_RING,0.233333,0.0,0,False,16,0,0,1.088087,1.55,0.140003,-0.541583,0.464231,-4.389712,0.994042,-3.311893,1.365346,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,93,2026-05-27T01:27:34.176893+00:00,10.333333,1,False,True,ORGANIZE_RING,0.333333,0.0,0,False,16,0,0,1.133393,1.55,0.118383,-0.532784,0.466024,-4.248086,0.991684,-3.339992,1.501245,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,94,2026-05-27T01:27:34.276842+00:00,10.433333,1,False,True,ORGANIZE_RING,0.433333,0.0,0,False,16,0,0,1.191814,1.55,0.095413,-0.521603,0.466812,-4.094552,0.988203,-3.356493,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,95,2026-05-27T01:27:34.377999+00:00,10.533333,1,False,True,ORGANIZE_RING,0.533333,0.0,0,False,16,0,0,1.247656,1.55,0.071355,-0.508101,0.466917,-3.939731,0.983857,-3.361762,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,96,2026-05-27T01:27:34.479294+00:00,10.633333,1,False,True,ORGANIZE_RING,0.633333,0.0,0,False,16,0,0,1.299535,1.55,0.046139,-0.492356,0.467103,-3.784896,0.978801,-3.357402,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,97,2026-05-27T01:27:34.581886+00:00,10.733333,1,False,True,ORGANIZE_RING,0.733333,0.0,0,False,16,0,0,1.33684,1.55,0.019464,-0.474745,0.46713,-3.630525,0.973104,-3.344853,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,98,2026-05-27T01:27:34.682330+00:00,10.833333,1,False,True,ORGANIZE_RING,0.833333,0.0,0,False,16,0,0,1.364537,1.55,-0.007799,-0.455737,0.466269,-3.476887,0.966973,-3.325377,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,99,2026-05-27T01:27:34.784185+00:00,10.933333,1,False,True,ORGANIZE_RING,0.933333,0.0,0,False,16,0,0,1.390701,1.55,-0.035271,-0.435549,0.464506,-3.324116,0.960585,-3.300025,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,100,2026-05-27T01:27:34.886643+00:00,11.033333,1,False,True,ORGANIZE_RING,1.033333,0.0,0,False,16,0,0,1.411896,1.55,-0.062811,-0.414383,0.461859,-3.172262,0.954088,-3.269671,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,101,2026-05-27T01:27:34.988103+00:00,11.133333,1,False,True,ORGANIZE_RING,1.133333,0.0,0,False,16,0,0,1.42457,1.55,-0.090191,-0.392652,0.457932,-3.021311,0.947677,-3.23508,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,102,2026-05-27T01:27:35.088557+00:00,11.233333,1,False,True,ORGANIZE_RING,1.233333,0.0,0,False,16,0,0,1.432746,1.55,-0.116959,-0.370473,0.45293,-2.871222,0.941523,-3.196877,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,103,2026-05-27T01:27:35.187799+00:00,11.333333,1,False,True,ORGANIZE_RING,1.333333,0.0,0,False,16,0,0,1.439905,1.55,-0.143012,-0.34793,0.447025,-2.72194,0.935795,-3.15557,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,104,2026-05-27T01:27:35.288013+00:00,11.433333,1,False,True,ORGANIZE_RING,1.433333,0.0,0,False,16,0,0,1.443615,1.55,-0.168259,-0.325203,0.44029,-2.5734,0.930601,-3.1116,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,105,2026-05-27T01:27:35.390796+00:00,11.533333,1,False,True,ORGANIZE_RING,1.533333,0.0,0,False,16,0,0,1.44656,1.55,-0.192639,-0.302441,0.432822,-2.425526,0.926014,-3.065374,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,106,2026-05-27T01:27:35.493205+00:00,11.633333,1,False,True,ORGANIZE_RING,1.633333,0.0,0,False,16,0,0,1.448902,1.55,-0.216194,-0.279689,0.424722,-2.278247,0.922081,-3.017226,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,107,2026-05-27T01:27:35.596334+00:00,11.733333,1,False,True,ORGANIZE_RING,1.733333,0.0,0,False,16,0,0,1.450677,1.55,-0.238966,-0.256992,0.416082,-2.131521,0.918835,-2.967371,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,108,2026-05-27T01:27:35.696759+00:00,11.833333,1,False,True,ORGANIZE_RING,1.833333,0.0,0,False,16,0,0,1.451865,1.55,-0.261003,-0.234404,0.407009,-1.9853,0.916296,-2.916011,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,109,2026-05-27T01:27:35.797825+00:00,11.933333,1,False,True,ORGANIZE_RING,1.933333,0.0,0,False,16,0,0,1.452401,1.55,-0.282363,-0.211996,0.397573,-1.839552,0.914327,-2.8633,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,110,2026-05-27T01:27:35.899526+00:00,12.033333,1,False,True,ORGANIZE_RING,2.033333,0.0,0,False,16,0,0,1.452433,1.55,-0.303109,-0.189834,0.387839,-1.694235,0.912783,-2.809398,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,111,2026-05-27T01:27:36.001352+00:00,12.133333,1,False,True,ORGANIZE_RING,2.133333,0.0,0,False,16,0,0,1.385731,1.55,-0.334266,-0.163798,0.373676,-1.549312,0.911529,-2.754438,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,112,2026-05-27T01:27:36.101017+00:00,12.233333,1,False,True,ORGANIZE_RING,2.233333,0.0,0,False,16,0,0,1.369601,1.55,-0.367618,-0.14551,0.35103,-1.40476,0.910377,-2.698506,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,113,2026-05-27T01:27:36.201916+00:00,12.333333,1,False,True,ORGANIZE_RING,2.333333,0.0,0,False,16,0,0,1.335527,1.55,-0.402889,-0.128334,0.329187,-1.260556,0.909114,-2.641687,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,114,2026-05-27T01:27:36.302968+00:00,12.433333,1,False,True,ORGANIZE_RING,2.433333,0.0,0,False,16,0,0,1.324366,1.55,-0.443758,-0.113412,0.307637,-1.116684,0.90753,-2.584039,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,115,2026-05-27T01:27:36.406727+00:00,12.533333,1,False,True,ORGANIZE_RING,2.533333,0.0,0,False,16,0,0,1.319502,1.55,-0.481864,-0.098513,0.287015,-0.973113,0.905411,-2.525662,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,116,2026-05-27T01:27:36.507100+00:00,12.633333,1,False,True,ORGANIZE_RING,2.633333,0.0,0,False,16,0,0,1.297818,1.55,-0.517463,-0.0837,0.267325,-0.829844,0.902483,-2.466584,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,117,2026-05-27T01:27:36.608407+00:00,12.733333,1,False,True,ORGANIZE_RING,2.733333,0.0,0,False,16,0,0,1.294632,1.55,-0.546916,-0.069696,0.249102,-0.686867,0.898484,-2.406864,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,118,2026-05-27T01:27:36.709935+00:00,12.833333,1,False,True,ORGANIZE_RING,2.833333,0.0,0,False,16,0,0,1.281803,1.55,-0.57175,-0.051055,0.239355,-0.544188,0.893222,-2.346533,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,119,2026-05-27T01:27:36.811427+00:00,12.933333,1,False,True,ORGANIZE_RING,2.933333,0.0,0,False,16,0,0,1.290575,1.55,-0.595165,-0.032754,0.230207,-0.401814,0.88653,-2.285626,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,120,2026-05-27T01:27:36.914015+00:00,13.033333,1,False,True,ORGANIZE_RING,3.033333,0.0,0,False,16,0,0,1.271092,1.55,-0.620781,-0.014468,0.219888,-0.259755,0.878239,-2.224182,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,121,2026-05-27T01:27:37.013968+00:00,13.133333,1,False,True,ORGANIZE_RING,3.133333,0.0,0,False,16,0,0,1.232313,1.55,-0.652769,0.003029,0.203641,-0.118038,0.868265,-2.162203,1.55,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,122,2026-05-27T01:27:37.114238+00:00,13.233333,1,False,True,ORGANIZE_RING,3.233333,0.0,0,False,16,0,0,1.211239,1.55,-0.684323,0.011405,0.176721,0.023211,0.856534,-2.099695,1.547716,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,123,2026-05-27T01:27:37.214906+00:00,13.333333,1,False,True,ORGANIZE_RING,3.333333,0.0,0,False,16,0,0,1.203629,1.55,-0.714184,0.01972,0.151673,0.163609,0.843043,-2.036831,1.540754,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,124,2026-05-27T01:27:37.315582+00:00,13.433333,1,False,True,ORGANIZE_RING,3.433333,0.0,0,False,16,0,0,1.180422,1.55,-0.737616,0.023312,0.124389,0.302621,0.827885,-1.973803,1.528247,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,125,2026-05-27T01:27:37.416354+00:00,13.533333,1,False,True,ORGANIZE_RING,3.533333,0.0,0,False,16,0,0,1.151012,1.55,-0.756854,0.024677,0.096773,0.439858,0.811187,-1.910829,1.512207,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,126,2026-05-27T01:27:37.526409+00:00,13.633333,1,False,True,ORGANIZE_RING,3.633333,0.0,0,False,16,0,0,1.140586,1.55,-0.763961,0.025755,0.067819,0.574959,0.793127,-1.848037,1.491946,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,127,2026-05-27T01:27:37.627804+00:00,13.733333,1,False,True,ORGANIZE_RING,3.733333,0.0,0,False,16,0,0,1.134107,1.55,-0.772623,0.030341,0.04026,0.70756,0.773847,-1.785596,1.468256,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,128,2026-05-27T01:27:37.729300+00:00,13.833333,1,False,True,ORGANIZE_RING,3.833333,0.0,0,False,16,0,0,1.116681,1.55,-0.786225,0.036252,0.013976,0.837355,0.753505,-1.723612,1.441089,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,129,2026-05-27T01:27:37.831163+00:00,13.933333,1,False,True,ORGANIZE_RING,3.933333,0.0,0,False,16,0,0,1.090081,1.55,-0.801431,0.042417,-0.010516,0.964086,0.732319,-1.662192,1.411652,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,130,2026-05-27T01:27:37.933712+00:00,14.033333,1,False,True,ORGANIZE_RING,4.033333,0.0,0,False,16,0,0,1.087073,1.55,-0.816798,0.048483,-0.033049,1.087478,0.710417,-1.601435,1.378657,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,131,2026-05-27T01:27:38.034218+00:00,14.133333,1,False,True,ORGANIZE_RING,4.133333,0.0,0,False,16,0,0,1.087272,1.55,-0.832262,0.054475,-0.053693,1.207317,0.687981,-1.541452,1.344178,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,132,2026-05-27T01:27:38.136042+00:00,14.233333,1,False,True,ORGANIZE_RING,4.233333,0.0,0,False,16,0,0,1.088662,1.546889,-0.84776,0.060401,-0.072526,1.323402,0.665059,-1.482321,1.307242,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,133,2026-05-27T01:27:38.235953+00:00,14.333333,1,False,True,ORGANIZE_RING,4.333333,0.0,0,False,16,0,0,1.088909,1.538069,-0.864406,0.066051,-0.090508,1.435557,0.641744,-1.424092,1.269088,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,134,2026-05-27T01:27:38.336944+00:00,14.433333,1,False,True,ORGANIZE_RING,4.433333,0.0,0,False,16,0,0,1.067987,1.523211,-0.874798,0.07258,-0.107431,1.543674,0.618074,-1.366799,1.229737,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,135,2026-05-27T01:27:38.438055+00:00,14.533333,1,False,True,ORGANIZE_RING,4.533333,0.0,0,False,16,0,0,1.063311,1.503236,-0.881558,0.079643,-0.122809,1.647596,0.594027,-1.310507,1.189055,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,136,2026-05-27T01:27:38.538920+00:00,14.633333,1,False,True,ORGANIZE_RING,4.633333,0.0,0,False,16,0,0,1.03729,1.498617,-0.892189,0.081512,-0.142811,1.747236,0.569511,-1.255295,1.148292,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,137,2026-05-27T01:27:38.640884+00:00,14.733333,1,False,True,ORGANIZE_RING,4.733333,0.0,0,False,16,0,0,1.028582,1.523706,-0.902851,0.083698,-0.16077,1.842508,0.54451,-1.201183,1.106639,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,138,2026-05-27T01:27:38.742191+00:00,14.833333,1,False,True,ORGANIZE_RING,4.833333,0.0,0,False,16,0,0,1.018548,1.542285,-0.91253,0.086312,-0.177771,1.933399,0.518935,-1.14823,1.065346,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,139,2026-05-27T01:27:38.842379+00:00,14.933333,1,False,True,ORGANIZE_RING,4.933333,0.0,0,False,16,0,0,0.963943,1.55,-0.919507,0.0893,-0.194274,2.019856,0.492733,-1.096425,1.024293,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,140,2026-05-27T01:27:38.944340+00:00,15.033333,1,False,True,ORGANIZE_RING,5.033333,0.0,0,False,16,0,0,0.946397,1.55,-0.917684,0.089873,-0.208062,2.079823,0.429169,-1.050943,0.973933,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,141,2026-05-27T01:27:39.044526+00:00,15.133333,1,False,True,ORGANIZE_RING,5.133333,0.0,0,False,16,0,0,0.931319,1.549891,-0.916589,0.091009,-0.219949,2.136435,0.366413,-1.006371,0.942141,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,142,2026-05-27T01:27:39.145001+00:00,15.233333,1,False,True,ORGANIZE_RING,5.233333,0.0,0,False,16,0,0,0.907961,1.546845,-0.918489,0.089114,-0.233137,2.190221,0.305368,-0.96262,0.910907,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,143,2026-05-27T01:27:39.245179+00:00,15.333333,1,False,True,ORGANIZE_RING,5.333333,0.0,0,False,16,0,0,0.891127,1.53854,-0.917698,0.087022,-0.243879,2.241208,0.245896,-0.919693,0.880833,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,144,2026-05-27T01:27:39.347501+00:00,15.433333,1,False,True,ORGANIZE_RING,5.433333,0.0,0,False,16,0,0,0.879197,1.525782,-0.917151,0.085828,-0.252678,2.289428,0.187831,-0.877608,0.852047,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,145,2026-05-27T01:27:39.448691+00:00,15.533333,1,False,True,ORGANIZE_RING,5.533333,0.0,0,False,16,0,0,0.867905,1.508641,-0.917158,0.085515,-0.259719,2.334877,0.131164,-0.836387,0.823446,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,146,2026-05-27T01:27:39.548473+00:00,15.633333,1,False,True,ORGANIZE_RING,5.633333,0.0,0,False,16,0,0,0.856664,1.497456,-0.917675,0.086034,-0.265094,2.377635,0.07584,-0.795993,0.796101,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,147,2026-05-27T01:27:39.649920+00:00,15.733333,1,False,True,ORGANIZE_RING,5.733333,0.0,0,False,16,0,0,0.827123,1.63191,-0.918673,0.087337,-0.268904,2.417692,0.021824,-0.756413,0.768908,False,False,2,2,1,1,1,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,148,2026-05-27T01:27:39.751049+00:00,15.833333,1,False,True,ORGANIZE_RING,5.833333,0.0,0,False,16,0,0,0.806234,1.502658,-0.919949,0.089043,-0.270983,2.455092,-0.030896,-0.71768,0.742681,False,False,2,2,1,1,1,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,149,2026-05-27T01:27:39.852386+00:00,15.933333,1,False,True,ORGANIZE_RING,5.933333,0.0,0,False,16,0,0,0.78993,1.44937,-0.921653,0.091433,-0.271709,2.489869,-0.082339,-0.679778,0.716911,False,False,2,2,1,1,1,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,150,2026-05-27T01:27:39.972405+00:00,16.05,1,False,True,ORGANIZE_RING,6.05,1.0,0,False,16,0,0,0.751263,1.390148,-0.922654,0.094595,-0.271038,2.527245,-0.140598,-0.636537,0.686542,False,False,2,2,1,1,2,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,151,2026-05-27T01:27:40.089826+00:00,16.166667,1,False,True,ORGANIZE_RING,6.166667,1.0,0,False,16,0,0,0.720474,1.334971,-0.916182,0.096186,-0.269202,2.561217,-0.196842,-0.594319,0.656681,False,False,2,2,1,1,2,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,152,2026-05-27T01:27:40.205114+00:00,16.283333,1,False,True,ORGANIZE_RING,6.283333,1.0,0,False,16,0,0,0.693608,1.289454,-0.910974,0.098666,-0.265883,2.591912,-0.250829,-0.553077,0.62602,False,False,2,2,1,1,2,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,153,2026-05-27T01:27:40.318837+00:00,16.4,1,False,True,ORGANIZE_RING,6.4,1.0,0,False,16,0,0,0.671875,1.244919,-0.906984,0.101937,-0.261216,2.619432,-0.302366,-0.512784,0.595082,False,False,2,2,1,1,1,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,154,2026-05-27T01:27:40.431196+00:00,16.516667,1,False,True,ORGANIZE_RING,6.516667,1.0,0,False,16,0,0,0.655023,1.198017,-0.904164,0.105888,-0.255336,2.643904,-0.351208,-0.473398,0.56367,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,155,2026-05-27T01:27:40.542663+00:00,16.633333,1,False,True,ORGANIZE_RING,6.633333,1.0,0,False,16,0,0,0.642023,1.148792,-0.902457,0.110433,-0.248379,2.665474,-0.397038,-0.43486,0.531656,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,156,2026-05-27T01:27:40.654136+00:00,16.75,1,False,True,ORGANIZE_RING,6.75,1.0,0,False,16,0,0,0.631724,1.152751,-0.901802,0.115483,-0.240484,2.684248,-0.439472,-0.397112,0.498874,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,157,2026-05-27T01:27:40.764671+00:00,16.866667,1,False,True,ORGANIZE_RING,6.866667,1.0,0,False,16,0,0,0.623013,1.155335,-0.90217,0.120941,-0.231791,2.700346,-0.478229,-0.360045,0.465689,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,158,2026-05-27T01:27:40.874623+00:00,16.983333,1,False,True,ORGANIZE_RING,6.983333,1.0,0,False,16,0,0,0.615372,1.153418,-0.9035,0.126727,-0.222422,2.713858,-0.512986,-0.323586,0.433384,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,159,2026-05-27T01:27:40.991943+00:00,17.1,1,False,True,ORGANIZE_RING,7.1,2.0,0,False,16,0,0,0.605922,1.145816,-0.904937,0.132821,-0.212466,2.724924,-0.543472,-0.287727,0.400415,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,160,2026-05-27T01:27:41.108042+00:00,17.216667,1,False,True,ORGANIZE_RING,7.216667,2.0,0,False,16,0,0,0.596308,1.13617,-0.904263,0.139323,-0.201956,2.733629,-0.569386,-0.25245,0.369721,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,161,2026-05-27T01:27:41.226808+00:00,17.333333,1,False,True,ORGANIZE_RING,7.333333,2.0,0,False,16,0,0,0.578138,1.126065,-0.906339,0.14262,-0.195411,2.740139,-0.590521,-0.21767,0.341514,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,162,2026-05-27T01:27:41.343249+00:00,17.45,1,False,True,ORGANIZE_RING,7.45,2.0,0,False,16,0,0,0.568186,1.111946,-0.906353,0.146699,-0.188361,2.744589,-0.606695,-0.183373,0.317565,False,False,2,2,1,1,0,0,2,55,90,False
20260526-202723-sentence-script-a-semi-transparent-cell-6760fd,163,2026-05-27T01:27:41.461170+00:00,17.566667,1,False,True,ORGANIZE_RING,7.566667,2.0,0,False,16,0,0,0.560375,1.094411,-0.907533,0.151021,-0.180875,2.746993,-0.617773,-0.149532,0.298874,False,False,2,2,1,1,0,0,2,55,90,False
